rid,course,time,date,title,rclass,band,ages,distance,condition,hurdles,prizes,winningTime,prize,metric,countryCode,ncond,class
165784,Newcastle (AW),04:50,16/06/25,Betfred Mobile Handicap,Class 4,0-80,4yo+,1m4½f,Standard,,"[5175.2, 1540.0, 769.6, 384.8]",159.86,7870,2513.5,GB,0,4
166553,Doncaster,06:50,16/06/25,Panelcraft Access Panels Fillies' Handicap,Class 5,0-70,4yo+,1m2f,Good To Soft,,"[3881.4, 1155.0, 577.2, 144.3, 144.3]",132.5,5901,2011,GB,10,5
167881,Lingfield (AW),05:40,16/06/25,188bet.co.uk EBF Novice Stakes,Class 5,,2yo,5f,Standard,,"[3881.4, 1155.0, 577.2, 288.6]",58.49,5902,1005,GB,0,5
169231,Curragh (IRE),06:00,16/06/25,Dubai Duty Free Tennis Championship European Breeders Fund Handicap,,60-100,4yo+,2m,Good To Yielding,,"[17527.5, 5415.0, 2565.0, 1140.0, 427.5]",216.7,27076,3218,IE,4,0
169302,Newcastle (AW),03:40,16/06/25,Betfred Northumberland Vase Handicap (Consolation Race for the John Smith's Northumberland Plate),Class 2,,3yo+,2m½f,Standard,,"[46687.5, 13980.0, 6990.0, 3495.0, 1747.5, 877.5]",209.87,73779,3318.5,GB,0,2
169361,Windsor,03:15,16/06/25,Sky Bet Handicap,Class 2,0-100,4yo+,1m3½f,Soft,,"[12938.0, 3850.0, 1924.0, 962.0]",154,19674,2312.5,GB,5,2
172077,Newmarket (July),04:25,16/06/25,Lloyds Commercial Banking Supporting The AHT Fillies' Handicap,Class 3,0-95,3yo+,1m4f,Heavy,,"[9056.6, 2695.0, 1346.8, 673.4]",167.12,13772,2413,GB,9,3
104225,Curragh (IRE),03:00,16/06/25,Dubai Duty Free Finest Surprise European Breeders Fund Maiden (Plus 10 Race),,,2yo,6f,Good To Yielding,,"[10147.5, 3135.0, 1485.0, 660.0, 247.5]",74.53,15676,1206,IE,4,0
64062,Eagle Farm (AUS),04:57,16/06/25,Carlton Mid Tattersall's Cup Handicap (Group 3) (3yo+) (Turf),,,3yo+,1m3f,Good To Soft,,"[63366.34, 19801.98, 9900.99, 3960.4, 1980.2]",139.62,99009,2212,AU,10,0
68543,Compiegne (FR),02:45,16/06/25,Grand Prix de Compiegne (Listed Race) (4yo+) (Turf),,,4yo+,1m2f,Heavy,,"[22058.82, 8823.53, 6617.65, 4411.76, 2205.88]",126.34,44119,2011,FR,9,0
76301,Eagle Farm (AUS),06:57,16/06/25,W.J. Healy Stakes (Group 3 Handicap) (2yo+) (Turf),,,2yo+,6f,Good To Soft,,"[55445.54, 17326.73, 8663.37, 3465.35, 1732.67]",72.51,86634,1206,AU,10,0
80017,Newcastle (AW),05:25,16/06/25,"Betfred ""Follow Us On Instagram"" Handicap",Class 4,0-85,4yo+,1m2f,Standard,,"[6469.0, 1925.0, 962.0, 481.0]",129.69,9837,2011,GB,0,4
80467,Chester,03:30,16/06/25,Woodford Reserve Handicap,Class 4,0-80,3yo+,1m4½f,Good,,"[6225.0, 1864.0, 932.0, 466.0, 233.0, 117.0]",162.14,9837,2513.5,GB,1,4
88969,Newcastle (AW),03:05,16/06/25,Betfred TV Handicap,Class 2,0-100,3yo+,6f,Standard,,"[12450.0, 3728.0, 1864.0, 932.0, 466.0, 234.0]",71.08,19674,1206,GB,0,2
97506,Doncaster,08:25,16/06/25,Jordan Road Surfacing Handicap,Class 4,0-85,4yo+,7f,Good,,"[5175.2, 1540.0, 769.6, 384.8]",85.89,7870,1407,GB,1,4
43893,Doncaster,07:25,16/06/25,M &amp; G Asbestos Removal And Surveying Maiden Stakes,Class 5,,3yo+,6f,Good,,"[3881.4, 1155.0, 577.2, 288.6]",73.18,5902,1206,GB,1,5
44945,Doncaster,07:55,16/06/25,Beaver 84 Handicap,Class 4,0-85,3yo,5½f,Good,,"[6469.0, 1925.0, 962.0, 481.0]",69.69,9837,1105.5,GB,1,4
56741,Eagle Farm (AUS),06:17,16/06/25,Sky Racing Tattersall's Club Tiara (Group 1) (2yo+ Fillies &amp; Mares) (Turf),,,2yo+,7f,Good To Soft,,"[158415.84, 49504.95, 24752.48, 9900.99, 4950.5]",84.9,247524,1407,AU,10,0
1294,San Siro (ITY),04:10,16/06/26,Premio Primi Passi (Group 3) (2yo) (Turf),,,2yo,6f,Good,,"[18382.35, 11323.53, 6176.47, 3088.24]",70.5,38970,1206,IT,1,0
23002,Santa Anita (USA),01:00,16/06/26,Triple Bend Stakes (Grade 1) (3yo+) (Dirt),,,3yo+,7f,Fast,,"[122448.98, 40816.33, 24489.8, 12244.9, 4081.63, 234.69, 234.69, 234.69]",81.04,204787,1407,US,7,0
6040,Curragh (IRE),04:55,16/06/26,Tote Rockingham Handicap (Premier Handicap),,,3yo+,5f,Yielding,,"[59000.0, 19000.0, 9000.0, 4000.0, 2000.0, 1000.0]",59.4,94000,1005,IE,6,0
7837,Curragh (IRE),04:20,16/06/26,Sea The Stars Pretty Polly Stakes (Group 1) (Fillies &amp; Mares),,,3yo+,1m2f,Yielding,,"[147750.0, 47750.0, 22750.0, 10250.0, 5250.0]",129.94,233750,2011,IE,6,0
110953,Windsor,04:15,16/06/26,SportsAble Venue Hire Handicap,Class 2,0-105,3yo+,1m,Soft,,"[12938.0, 3850.0, 1924.0, 962.0]",104.73,19674,1609,GB,5,2
113115,Uttoxeter,05:40,16/06/26,"bet365 ""Stable Staff Week Starts Tomorrow"" Maiden Hurdle (Div II)",Class 4,,4yo+,2m4f,Good,10 hurdles,"[3798.0, 1122.0, 561.0, 280.8, 140.4]",293.1,5902,4022,GB,1,4
113793,Uttoxeter,04:35,16/06/26,bet365 Handicap Chase,Class 2,0-150,5yo+,2m,Good,12 fences,"[12512.0, 3696.0, 1848.0, 924.0, 462.0, 232.0]",230.1,19674,3218,GB,1,2
113840,Curragh (IRE),05:55,16/06/26,Troytown Grey Abbey Equine Hospital Handicap,,,4yo+,1m2f,Yielding,,"[15375.0, 4750.0, 2250.0, 1000.0, 375.0]",130.82,23750,2011,IE,6,0
114028,Curragh (IRE),05:25,16/06/26,Coral.ie Curragh Cup (Group 2),,,3yo+,1m6f,Yielding,,"[70800.0, 22800.0, 10800.0, 4800.0]",188.37,109200,2815,IE,6,0
114045,Uttoxeter,02:30,16/06/26,bet365 Novices' Hurdle,Class 4,,4yo+,2m,Good,9 hurdles,"[3798.0, 1122.0, 561.0, 280.8, 140.4]",224.4,5902,3218,GB,1,4
115147,Curragh (IRE),02:15,16/06/26,Barronstown Stud European Breeders Fund (C &amp; G) Maiden (Plus 10 Race),,,2yo,7f,Yielding,,"[11070.0, 3420.0, 1620.0, 720.0, 270.0]",87.21,17100,1407,IE,6,0
116601,Cartmel,02:50,16/06/26,Hadwins Motor Group Mares' Novices' Hurdle,Class 4,,4yo+,2m1f,Good,8 hurdles,"[3249.0, 954.0, 477.0, 238.5]",252,4918,3419,GB,1,4
121730,Uttoxeter,05:10,16/06/26,Casino At bet365 Handicap Hurdle,Class 4,0-115,4yo+,2m4f,Good,10 hurdles,"[3898.8, 1144.8, 429.3, 429.3]",287.9,5902,4022,GB,1,4
124716,Santa Anita (USA),01:30,16/06/26,Gold Cup at Santa Anita Stakes (Grade 1) (3yo+) (Dirt),,,3yo+,1m2f,Fast,,"[204081.63, 68027.21, 40816.33, 20408.16, 6802.72, 234.69, 234.69, 234.69]",119.79,340841,2011,US,7,0
125901,Cartmel,05:00,16/06/26,Racing UK In Glorious HD Handicap Hurdle,Class 4,0-110,4yo+,3m1½f,Good To Soft,12 hurdles,"[3249.0, 954.0, 477.0, 238.5]",394.3,4918,5128.5,GB,10,4
128333,Curragh (IRE),03:45,16/06/26,Grangecon Stud Stakes (Group 3) (Fillies),,,2yo,6f,Yielding,,"[38350.0, 12350.0, 5850.0, 2600.0, 1300.0, 650.0]",75.32,61100,1206,IE,6,0
129393,Windsor,03:40,16/06/26,SportsAble Alternative Team Building Handicap,Class 3,0-90,3yo,1m2f,Soft,,"[7439.35, 2213.75, 1106.3, 553.15]",129.54,11312,2011,GB,5,3
136469,Cartmel,05:30,16/06/26,Anglo Irish Amateur Challenge Handicap Hurdle,Class 4,0-115,4yo+,2m1f,Soft,8 hurdles,"[3119.5, 967.5, 483.5, 242.0]",264.1,4814,3419,GB,5,4
137342,Belmont Park (USA),10:45,16/06/26,New York Stallion Stakes (Cupecoy's Joy Division) (Listed Race) (3yo Fillies) (Turf),,,3yo,7f,Firm,,"[40816.33, 13605.44, 6802.72, 3401.36, 2040.82, 340.14, 340.14, 340.14, 340.14]",81.97,68026,1407,US,8,0
146017,Windsor,02:40,16/06/26,SportsAble #Pushyourself Handicap,Class 3,0-95,3yo,5f,Soft,,"[7439.35, 2213.75, 1106.3, 553.15]",60.65,11312,1005,GB,5,3
151446,Windsor,05:20,16/06/26,SportsAble #TeamSportsAble Handicap,Class 4,0-80,4yo+,1m3½f,Soft,,"[5453.6, 1610.4, 805.6]",153.77,7870,2312.5,GB,5,4
153242,Cartmel,03:55,16/06/26,PSR Marquees Handicap Chase,Class 4,0-120,5yo+,2m1½f,Good To Soft,12 fences,"[3898.8, 1144.8, 572.4, 286.2]",262.9,5902,3519.5,GB,10,4
153392,Uttoxeter,03:00,16/06/26,bet365 Handicap Hurdle,Class 3,0-140,4yo+,2m,Good,9 hurdles,"[7507.2, 2217.6, 1108.8, 554.4, 277.2, 139.2]",222.2,11804,3218,GB,1,3
158355,Cartmel,03:20,16/06/26,Rowleys Catering At Cartmel Handicap Chase,Class 4,0-115,5yo+,3m1½f,Good,18 fences,"[3898.8, 1144.8, 572.4, 286.2]",392.6,5902,5128.5,GB,1,4
159242,Uttoxeter,02:00,16/06/26,bet365 Maiden Hurdle (Div I),Class 4,,4yo+,2m4f,Good,10 hurdles,"[3798.0, 1122.0, 561.0, 280.8, 140.4]",289.1,5902,4022,GB,1,4
159414,Cartmel,02:20,16/06/26,Racing UK Novices' Handicap Hurdle,Class 5,0-100,4yo+,2m6f,Good,11 hurdles,"[2599.2, 763.2, 381.6, 190.8]",326.7,3935,4424,GB,1,5
159888,Windsor,04:45,16/06/26,Sky Bet Royal Windsor Sprint Series Handicap (Qualifier for the Windsor Sprint Series Final),Class 4,0-85,3yo,6f,Soft,,"[6792.45, 2021.25, 1010.1, 505.05]",73.56,10328,1206,GB,5,4
160269,Palermo (ARG),12:15,16/06/26,Gran Premio Estrellas Sprint (Group 1) (3yo+) (Dirt),,,3yo+,5f,Standard,,"[15739.77, 4721.93, 2518.36, 1259.18, 944.39]",56.19,25183,1005,ARG,0,0
162904,Windsor,02:10,16/06/26,SportsAble Changing Lives Through Disability Sport Maiden Fillies' Stakes,Class 4,,3-5yo,1m,Soft,,"[5175.2, 1540.0, 769.6, 384.8]",108.08,7870,1609,GB,5,4
163432,Hanshin (JPN),07:40,16/06/26,Takarazuka Kinen (Grade 1) (3yo+) (Turf),,,3yo+,1m3f,Good,,"[866982.73, 344463.26, 217383.45, 129811.49, 84659.67]",132.8,1643300,2212,JP,1,0
165720,Curragh (IRE),03:15,16/06/26,Equisoft 25th Anniversary Handicap,,60-90,3yo+,7f,Yielding,,"[10455.0, 3230.0, 1530.0, 680.0, 255.0]",85.03,16150,1407,IE,6,0
166892,Bremen (GER),02:20,16/06/26,swb-DERBY-TRIAL (Listed Race),,,3yo,1m3f,Good To Soft,,"[10294.12, 4779.41, 2205.88, 1102.94]",147.69,18382,2212,GER,10,0
105088,Uttoxeter,03:30,16/06/26,John Smith's Summer Cup (A Handicap Chase) (Listed Race),Class 1,,5yo+,3m2f,Good,20 fences,"[45016.0, 16960.0, 8488.0, 4240.0, 2128.0, 1064.0, 528.0, 272.0]",383.1,78696,5229,GB,1,1
85392,Dortmund (GER),03:40,16/06/26,Grosser Preis der Wirtschaft (Group 3) (3yo+) (Turf),,,3yo+,1m1f,Good To Soft,,"[23529.41, 8823.53, 4411.76, 2205.88, 1470.59]",112.94,40442,1810,GER,10,0
93011,Windsor,03:10,16/06/26,British Stallion Studs EBF Fillies' Conditions Stakes (Plus 10 Race),Class 2,,2yo,5f,Soft,,"[10893.75, 3262.0, 1631.0, 815.5, 407.75]",60.74,17011,1005,GB,5,2
94869,Curragh (IRE),02:45,16/06/26,Finlay Volvo International Stakes (Group 3),,,3yo+,1m2f,Yielding,,"[38350.0, 12350.0, 5850.0, 2600.0, 1300.0]",132.25,60450,2011,IE,6,0
96405,Uttoxeter,04:05,16/06/26,bet365.com Handicap Hurdle,Class 5,0-100,4yo+,2m,Good,9 hurdles,"[3249.0, 954.0, 477.0, 238.5]",223.1,4918,3218,GB,1,5
43854,Cartmel,04:25,16/06/26,Oakmere Homes Handicap Chase,Class 2,0-150,5yo+,2m5f,Good To Soft,14 fences,"[12512.0, 3696.0, 1848.0, 924.0, 462.0, 232.0]",326.8,19674,4223,GB,10,2
13464,Wolverhampton (AW),03:55,16/06/27,Racing Welfare Stable Staff Week Handicap,Class 4,0-80,3yo,1m4f,Standard,,"[4851.75, 1443.75, 721.5, 360.75]",159.26,7379,2413,GB,0,4
16142,Wolverhampton (AW),02:15,16/06/27,homemovebox.com Handicap,Class 6,0-65,3yo,6f,Standard,,"[2425.87, 721.87, 360.75, 180.38]",74.87,3689,1206,GB,0,6
23687,Club Hipico de Santiago (CHI),09:50,16/06/27,Premio Arturo Lyon Pena (Group 1) (2yo Fillies) (Turf),,,2yo,1m,Good,,"[13406.62, 3351.66, 1675.83, 1005.5]",92.57,19441,1609,CHI,1,0
23968,Auteuil (FR),12:05,16/06/27,Prix Carmont (Chase) (Claimer) (5yo+) (Turf),,,5yo+,2m2½f,Very Soft,,"[8117.65, 4058.82, 2367.65, 1606.62, 761.03]",268.17,16913,3720.5,FR,3,0
32412,Auteuil (FR),04:55,16/06/27,Prix d'Acheres (Hurdle) (Claimer) (4yo) (Turf),,,4yo,2m2f,Very Soft,,"[8823.53, 4411.76, 2573.53, 1746.32, 827.21]",262.76,18383,3620,FR,3,0
32803,Pontefract,04:40,16/06/27,Wilfred Underwood Memorial Classified Stakes,Class 5,0-75,3yo,6f,Good To Firm,,"[3234.5, 962.5, 481.0, 240.5]",77.37,4917,1206,GB,2,5
34454,Windsor,07:55,16/06/27,Rik Edwards The Preference Share King Fillies' Handicap,Class 5,0-70,3yo+,1m3½f,Good To Soft,,"[2911.05, 866.25, 432.9, 216.45]",152.53,4426,2312.5,GB,10,5
8342,Pontefract,03:40,16/06/27,EBF Stallions Alan Mercer 60th Birthday Fillies' Handicap,Class 3,0-90,3yo+,6f,Good To Firm,,"[9337.5, 2796.0, 1398.0, 699.0, 349.5, 175.5]",77.66,14757,1206,GB,2,3
110343,Wolverhampton (AW),06:00,16/06/27,citipostmail.co.uk Handicap (Div II),Class 6,0-60,3yo+,1m½f,Standard,,"[2425.87, 721.87, 360.75, 180.38]",110.61,3689,1709.5,GB,0,6
113501,Windsor,06:25,16/06/27,Spinal Research Selling Stakes,Class 6,,3yo+,6f,Good To Soft,,"[2264.15, 673.75, 336.7, 168.35]",74.2,3443,1206,GB,10,6
115813,Musselburgh,07:40,16/06/27,racinguk.com Selling Stakes,Class 5,,2yo,5f,Good,,"[3234.5, 962.5, 481.0, 240.5]",62.45,4917,1005,GB,1,5
116911,Auteuil (FR),03:25,16/06/27,Prix Gerald de Rochefort (Hurdle) (Listed Race) (4yo) (Turf),,,4yo,2m3½f,Very Soft,,"[30000.0, 15000.0, 8750.0, 5937.5, 2812.5]",274.02,62500,3921.5,FR,3,0
119457,Windsor,08:55,16/06/27,Oakley Court Hotel Handicap,Class 5,0-70,3yo+,1m,Good To Soft,,"[2911.05, 866.25, 432.9, 216.45]",106.06,4426,1609,GB,10,5
119631,Auteuil (FR),02:55,16/06/27,Prix Rigoletto (Chase) (Listed Race) (5yo+) (Turf),,,5yo+,2m6f,Very Soft,,"[40588.24, 20294.12, 11838.24, 8033.09, 3805.15]",331.86,84558,4424,FR,3,0
124475,Windsor,08:25,16/06/27,Rouse Partners Accountants Maiden Stakes,Class 5,,3yo,1m,Good To Soft,,"[3067.65, 905.85, 453.15]",105.05,4427,1609,GB,10,5
124656,Auteuil (FR),11:35,16/06/27,Prix Belle Isle (Hurdle) (Claimer) (3yo Colts &amp; Geldings) (Turf),,,3yo,2m1½f,Very Soft,,"[8823.53, 4411.76, 2573.53, 1746.32, 827.21]",256.39,18383,3519.5,FR,3,0
130084,Musselburgh,07:10,16/06/27,Racing Welfare Stable Staff Week Handicap,Class 6,0-65,4yo+,1m4½f,Good,,"[2587.6, 770.0, 384.8, 192.4]",165.09,3935,2513.5,GB,1,6
132103,Wolverhampton (AW),03:20,16/06/27,Processing Centre Median Auction Maiden Stakes,Class 6,,3-4yo,1m4f,Standard,,"[2264.15, 673.75, 336.7, 168.35]",158.91,3443,2413,GB,0,6
135041,Auteuil (FR),11:00,16/06/27,Prix Colombelles (Chase) (Claimer) (4yo) (Turf),,,4yo,2m1½f,Very Soft,,"[8823.53, 4411.76, 2573.53, 1746.32]",277.32,17556,3519.5,FR,3,0
135560,Wolverhampton (AW),04:55,16/06/27,EBF Stallions Happy 10th Birthday Citipost Mail Maiden Stakes,Class 5,,2yo,7f,Standard,,"[3234.5, 962.5, 481.0, 240.5]",90.08,4917,1407,GB,0,5
135717,Auteuil (FR),01:20,16/06/27,Prix Al Capone II (Chase) (Conditions) (4yo) (Turf),,,4yo,2m1½f,Very Soft,,"[19411.76, 9705.88, 5661.76, 3841.91, 1819.85]",265.65,40442,3519.5,FR,3,0
143240,Windsor,05:55,16/06/27,Andrew And Christopher Weatherby Memorial EBF Stallions Median Auction Mdn Fillies' Stks (Plus 10),Class 5,,2yo,5f,Good To Soft,,"[3234.5, 962.5, 481.0, 240.5]",60.97,4917,1005,GB,10,5
144590,Musselburgh,09:10,16/06/27,Watch Racing UK In HD Handicap,Class 6,0-65,3yo,1m,Good,,"[2587.6, 770.0, 384.8, 192.4]",102.69,3935,1609,GB,1,6
144593,Musselburgh,06:40,16/06/27,British Stallion Studs EBF Novice Stakes (Plus 10 Race),Class 4,,2yo,7f,Good,,"[4204.85, 1251.25, 625.3, 312.65]",90.29,6394,1407,GB,1,4
148652,Musselburgh,08:10,16/06/27,Forticrete Handicap,Class 4,0-80,4yo+,7f,Good,,"[5175.2, 1540.0, 769.6, 384.8]",89.72,7870,1407,GB,1,4
149309,Pontefract,02:00,16/06/27,Audrey Martin Memorial Ladies' Handicap (Lady Amateur Riders),Class 5,0-75,3yo+,1m2f,Good To Firm,,"[3119.5, 967.5, 483.5, 242.0]",134.72,4814,2011,GB,2,5
149461,Wolverhampton (AW),04:25,16/06/27,13-ten.com Apprentice Claiming Stakes,Class 6,,4yo+,7f,Standard,,"[2264.15, 673.75, 336.7, 168.35]",89.47,3443,1407,GB,0,6
151072,Musselburgh,08:40,16/06/27,Racing UK Now In HD! Handicap,Class 5,0-70,3yo+,5f,Good,,"[3234.5, 962.5, 481.0, 240.5]",60.18,4917,1005,GB,1,5
151241,Auteuil (FR),01:50,16/06/27,Prix du Defile (Hurdle) (Conditions) (3yo Fillies) (Turf),,,3yo,2m1½f,Very Soft,,"[16941.18, 8470.59, 4941.18, 3352.94, 1588.24]",259.17,35294,3519.5,FR,3,0
153191,Auteuil (FR),02:20,16/06/27,Prix Christian de Tredern (Hurdle) (Grade 3) (4-5yo Fillies &amp; Mares) (Turf),,,4-5yo,2m2f,Very Soft,,"[44669.12, 21838.24, 12904.41, 8933.82, 4963.24, 3474.26, 2481.62]",250.7,99264,3620,FR,3,0
153670,Pontefract,04:10,16/06/27,Wayne Conway Memorial Handicap,Class 5,0-70,3yo,1m4f,Good To Firm,,"[3234.5, 962.5, 481.0, 240.5]",161.07,4917,2413,GB,2,5
154060,Wolverhampton (AW),05:25,16/06/27,citipostmail.co.uk Handicap (Div I),Class 6,0-60,3yo+,1m½f,Standard,,"[2425.87, 721.87, 360.75, 180.38]",110.98,3689,1709.5,GB,0,6
162341,Windsor,07:25,16/06/27,William Shand Kydd Shuttlecock Handicap,Class 4,0-80,3yo+,1m2f,Good To Soft,,"[4690.02, 1395.62, 697.45, 348.73]",129.54,7132,2011,GB,10,4
163132,Musselburgh,06:10,16/06/27,Racing UK Profits Returned To Racing Apprentice Handicap,Class 6,0-65,4yo+,2m,Good,,"[2587.6, 770.0, 384.8, 192.4]",217.64,3935,3218,GB,1,6
170179,Auteuil (FR),05:25,16/06/27,Prix du Bearn (Chase) (Conditions) (5yo) (Turf),,,5yo,2m5½f,Very Soft,,"[19411.76, 9705.88, 5661.76, 3841.91, 1819.85]",339.98,40442,4323.5,FR,3,0
171071,Auteuil (FR),04:25,16/06/27,Prix Chinco (Chase) (Handicap) (5yo+) (Turf),,,5yo+,2m6f,Very Soft,,"[31433.82, 15367.65, 9080.88, 6286.76, 3492.65, 2444.85, 1746.32]",334.24,69854,4424,FR,3,0
71529,Auteuil (FR),12:47,16/06/27,Prix de Chantilly (Hurdle) (Handicap) (5yo) (Turf),,,5yo,2m3½f,Very Soft,,"[18198.53, 8897.06, 5257.35, 3639.71, 2022.06, 1415.44, 1011.03]",275.55,40441,3921.5,FR,3,0
82519,Auteuil (FR),03:55,16/06/27,Prix Dawn Run (Hurdle) (Listed Race) (5yo+) (Turf),,,5yo+,2m3½f,Very Soft,,"[30000.0, 15000.0, 8750.0, 5937.5, 2812.5]",273.98,62500,3921.5,FR,3,0
99632,Pontefract,03:05,16/06/27,Rose Beattie - A Lifetime In Racing Handicap,Class 5,0-75,3yo+,5f,Good To Firm,,"[3234.5, 962.5, 481.0, 240.5]",63.71,4917,1005,GB,2,5
45217,Wolverhampton (AW),02:50,16/06/27,Citibet Logistics Selling Stakes,Class 6,,3yo+,6f,Standard,,"[2264.15, 673.75, 336.7, 168.35]",75.12,3443,1206,GB,0,6
51527,Pontefract,02:35,16/06/27,EBF Stallions Spindrifter Conditions Stakes (Plus 10 Race),Class 2,,2yo,6f,Good To Firm,,"[11205.0, 3355.2, 1677.6, 838.8]",77.68,17077,1206,GB,2,2
54458,Windsor,06:55,16/06/27,Cresta Run Maiden Fillies' Stakes,Class 5,,3-4yo,6f,Good To Soft,,"[2911.05, 866.25, 432.9, 216.45]",73.53,4426,1206,GB,10,5
57224,Pontefract,05:10,16/06/27,Les Ward Memorial Handicap,Class 4,0-80,3yo+,1m,Good To Firm,,"[5175.2, 1540.0, 769.6, 384.8]",106.6,7870,1609,GB,2,4
21226,Saint-Cloud (FR),02:20,16/06/28,Prix de Bailly (Claimer) (3yo) (Turf),,,3yo,7f,Good,,"[8455.88, 3382.35, 2536.76, 1691.18, 845.59]",89.35,16912,1407,FR,1,0
32901,Saint-Cloud (FR),11:40,16/06/28,Prix Bruleur (Conditions) (3yo Colts &amp; Geldings) (Turf),,,3yo,1m,Good,,"[12500.0, 5000.0, 3750.0, 2500.0, 1250.0]",104,25000,1609,FR,1,0
34991,Sligo (IRE),07:00,16/06/28,Arken Construction Supporting Sligo GAA Handicap,,45-65,3yo+,7f,Soft,,"[5842.5, 1805.0, 855.0, 380.0, 142.5]",94.17,9024,1407,IE,5,0
4943,Chepstow,08:40,16/06/28,Fuseland Electrical And Mechanical Services Handicap,Class 6,0-60,4yo+,1m4f,Soft,,"[2264.15, 673.75, 336.7, 168.35]",168.76,3443,2413,GB,5,6
113382,Saint-Cloud (FR),12:47,16/06/28,Prix de Montigny (Handicap) (4yo+) (Turf),,,4yo+,1m7½f,Good,,"[17970.59, 7264.71, 5352.94, 3441.18, 2102.94, 1338.24, 764.71]",208.89,38236,3116.5,FR,1,0
116568,Stratford,06:20,16/06/28,17th of July Is Ladies Day Maiden Hurdle,Class 5,,4yo+,2m½f,Soft,7 hurdles 1 omitted,"[3249.0, 954.0, 477.0, 238.5]",243.8,4918,3318.5,GB,5,5
119065,Stratford,08:20,16/06/28,Racing Welfare Stable Staff Week Handicap Hurdle,Class 5,0-100,4yo+,2m6f,Soft,11 hurdles,"[3249.0, 954.0, 477.0, 238.5]",333.1,4918,4424,GB,5,5
120858,Sligo (IRE),08:00,16/06/28,Kilcawley Construction Sligo Rated Race,,,4yo+,1m2½f,Soft,,"[10455.0, 3230.0, 1530.0, 680.0, 255.0]",149.43,16150,2111.5,IE,5,0
121965,Brighton,04:15,16/06/28,bet365 Handicap,Class 5,0-70,3yo+,1m4f,Good,,"[2911.05, 866.25, 432.9, 216.45]",153.57,4426,2413,GB,1,5
125441,Sligo (IRE),06:30,16/06/28,Irish Stallion Farms European Breeders Fund Median Auction Maiden (Plus 10 Race),,,2yo,7f,Soft,,"[9225.0, 2850.0, 1350.0, 600.0, 225.0]",95.73,14250,1407,IE,5,0
127977,Stratford,06:50,16/06/28,jollyodds.com Bet Calculator Handicap Chase,Class 4,0-110,5yo+,2m5f,Soft,15 fences,"[5198.4, 1526.4, 763.2, 381.6]",330.2,7869,4223,GB,5,4
130835,Chepstow,07:40,16/06/28,Fuseland Renewables Handicap,Class 5,0-75,3yo+,1m,Soft,,"[2911.05, 866.25, 432.9, 216.45]",99.1,4426,1609,GB,5,5
131888,Hamilton,03:00,16/06/28,Racing Welfare Stable Staff Week Handicap,Class 5,0-75,3yo+,1m4f,Good To Firm,,"[3881.4, 1155.0, 577.2, 288.6]",160.01,5902,2413,GB,2,5
134783,Hamilton,02:00,16/06/28,"Highland Spring Water Avon Gorge Novice Auction Stakes  (£20,000 Highland Spring Series Qualifier)",Class 5,,2yo,6f,Good To Firm,,"[3557.95, 1058.75, 529.1, 264.55]",72.43,5411,1206,GB,2,5
137146,Saint-Cloud (FR),12:10,16/06/28,Prix Basse Pointe (Conditions) (3yo Fillies) (Turf),,,3yo,1m,Good,,"[12500.0, 5000.0, 3750.0, 2500.0, 1250.0]",108.01,25000,1609,FR,1,0
138983,Brighton,03:15,16/06/28,bet365 Maiden Stakes,Class 5,,3yo,1m2f,Good,,"[2911.05, 866.25, 432.9, 216.45]",124.98,4426,2011,GB,1,5
139860,Hamilton,04:30,16/06/28,racinguk.com Maiden Stakes,Class 5,,3yo+,6f,Good To Firm,,"[3881.4, 1155.0, 577.2]",72.88,5613,1206,GB,2,5
143419,Hamilton,05:00,16/06/28,High Definition Racing UK Handicap,Class 6,0-65,3yo+,5f,Good To Firm,,"[2911.05, 866.25, 432.9, 216.45]",59.41,4426,1005,GB,2,6
150185,Brighton,03:45,16/06/28,bet365.com Handicap,Class 6,0-55,4yo+,1m2f,Good,,"[2587.6, 770.0, 384.8, 192.4]",123.45,3935,2011,GB,1,6
152694,Saint-Cloud (FR),03:30,16/06/28,Prix de Voisins (Handicap) (4yo+) (Turf),,,4yo+,1m7½f,Good,,"[8985.29, 3632.35, 2676.47, 1720.59, 1051.47, 669.12, 382.35]",208.46,19116,3116.5,FR,1,0
153955,Chepstow,06:40,16/06/28,Equestrian Surfaces Ltd Handicap,Class 6,0-65,3yo+,6f,Soft,,"[2264.15, 673.75, 336.7, 168.35]",73.88,3443,1206,GB,5,6
157732,Brighton,02:15,16/06/28,Cash Out At bet365 Handicap (Div I),Class 6,0-55,3yo+,6f,Good,,"[2587.6, 770.0, 384.8, 192.4]",70.53,3935,1206,GB,1,6
158494,Chepstow,06:10,16/06/28,Brains Beer/EBF Novice Stakes,Class 5,,2yo,6f,Soft,,"[3234.5, 962.5, 481.0, 240.5]",76.51,4917,1206,GB,5,5
161790,Saint-Cloud (FR),02:55,16/06/28,Prix de Rennemoulin (Claimer) (3yo) (Turf),,,3yo,1m2½f,Good,,"[9926.47, 3970.59, 2977.94, 1985.29, 992.65]",141.03,19853,2111.5,FR,1,0
162822,Chepstow,08:10,16/06/28,Brains Beer Handicap,Class 5,0-75,4yo+,2m,Soft,,"[2911.05, 866.25, 432.9, 216.45]",232.09,4426,3218,GB,5,5
